Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza,,,,,,,,,,,,
01.01.2018;6125;CHIPS_FLAKES;PLATKI CHEERIOS MIODOWE 250G;1;4,29;4,29;5,7;5,7;5,99;5,99;0,01;24,74;1,41;1,41;0,1,
01.01.2018;142;CHIPS_FLAKES;PLATKI CORN FLAKES 250G NESTLE;5;3,06;15,3;4,37;21,85;4,59;22,95;0,03;29,98;1,31;6,55;0,7,
01.01.2018;8379;CHIPS_FLAKES;PLATKI FITNES 225 G JOGURT;2;4,19;8,38;2,86;5,72;3;6;0,01;-46,5;-1,33;-2,66;-0,3,,,
01.01.2018;8380;GENERAL;PLATKI FITNESS 225 G FRUITS;2;4,19;8,38;5,7;11,4;5,99;11,98;0,01;26,49;1,51;3,02;0,3,
01.01.2018;5090;GENERAL;PLATKI FITNESS 30% CUKRU 225 G NESTLE;1;4,19;4,19;5,7;5,7;5,99;5,99;0,01;26,49;1,51;1,51;0,2,
01.01.2018;13834;CHEMISTRY;PLATKI KOSM.BELLA KWADRAT 50SZT;1;2,59;2,59;3,58;3,58;3,87;3,87;0;27,65;0,99;0,99;0,1,,
01.01.2018;6801;CHEMISTRY;PLATKI KOSMETYCZNE MEA 120 SZT;6;1,79;10,74;2,46;14,74;2,65;15,9;0,02;27,14;0,67;4;0,4,,
01.01.2018;6077;CHIPS_FLAKES;PLATKI LION 250 G;3;3,76;11,28;5,7;17,1;5,99;17,97;0,02;34,04;1,94;5,82;0,6,
01.01.2018;1356;CHIPS_FLAKES;PLATKI MLEKOLAKI KOLKA MIODOWE 250 G;1;3,02;3,02;3,9;3,9;4,09;4,09;0;22,56;0,88;0,88;0,1,,
01.01.2018;662;GENERAL_FOOD;PLATKI OWSIAN GORSKIE 500G;12;1,75;21;2,4;28,8;2,52;30,24;0,03;27,08;0,65;7,8;0,8,,
01.01.2018;8585;GENERAL;PLATKI RYZOWE 500 G BLYSKAWICZNE;1;4,75;4,75;5,7;5,7;5,99;5,99;0,01;16,67;0,95;0,95;0,1,
01.01.2018;6020;CHEMISTRY;PLYN DO PRANIA SURF 1_4 L;1;5,99;5,99;8,56;8,56;10,53;10,53;0,01;30,02;2,57;2,57;0,3,
01.01.2018;8480;ART._HYGIENIC;PLYN DO ZATLUSZCZONYCH POWIERZCHNI  750;2;5,49;10,98;8,93;17,86;10,99;21,98;0,02;38,52;3,44;6,88;0,7,
01.01.2018;8481;ART._HYGIENIC;PLYN KAMIEN I RDZA 750 ML;1;5,49;5,49;8,93;8,93;10,99;10,99;0,01;38,52;3,44;3,44;0,4,
01.01.2018;5957;CHEMISTRY;PLYN SILAN 1L SENSUAL;3;6,49;19,47;8,12;24,36;9,99;29,97;0,03;20,07;1,63;4,89;0,5,
01.01.2018;4720;CHEMISTRY;P?YN DO K?PIELI EVA 700ML LAWENDA;2;4,98;9,96;6,93;13,86;8,52;17,04;0,02;28,14;1,95;3,9;0,4,
01.01.2018;16476;SOCKS_THIGHTS;PODKOLANOWKI 2PARY;4;1,96;7,84;2,65;10,6;3,26;13,04;0,01;26,04;0,69;2,76;0,3,
01.01.2018;14460;SOCKS_THIGHTS;PODKOLANOWKI-SKARPETY 2 PART;1;1,53;1,53;2,27;2,27;2,79;2,79;0;32,6;0,74;0,74;0,1,,
01.01.2018;3214;ART._HYGIENIC;PODPASKI BELLA  NOVA 10 SZT;1;2,05;2,05;3,34;3,34;3,61;3,61;0;38,62;1,29;1,29;0,1,,
01.01.2018;5059;CHEMISTRY;PODPASKI BELLA NOC 7 SZT;2;2,85;5,7;3,4;6,8;3,67;7,34;0,01;16,18;0,55;1,1;0,1,
01.01.2018;17691;CHEMISTRY;PODPASKI BELLA PERF.VIOLA;1;2,85;2,85;4,53;4,53;4,89;4,89;0,01;37,09;1,68;1,68;0,2,
01.01.2018;4077;CHEMISTRY;PODPASKI BELLA PERFECTA NIGHT;3;2,85;8,55;4,53;13,59;4,89;14,67;0,02;37,09;1,68;5,04;0,5,
01.01.2018;3593;CHEMISTRY;PODPASKI BELLA PERFECTA ORANGE;2;2,85;5,7;4,53;9,06;4,89;9,78;0,01;37,09;1,68;3,36;0,3,
01.01.2018;58;CHEMISTRY;PODPASKI BELLA PERFECTA RED;2;2,85;5,7;4,53;9,06;4,89;9,78;0,01;37,09;1,68;3,36;0,3,
01.01.2018;3518;CHEMISTRY;PODPASKI NATURELLA MAXI  8;1;2,34;2,34;1,76;1,76;1,9;1,9;0;-32,95;-0,58;-0,58;-0,1,,
01.01.2018;3904;MEAT;POLEDWICA SOPOLCKA KG;1,77;17,9;31,6;19,37;34,18;20,33;35,89;0,04;7,55;1,46;2,58;0,3
01.01.2018;6471;GENERAL_FOOD;POMIDORY  SUSZONE OLE 280 G;1;4,22;4,22;6,03;6,03;6,51;6,51;0,01;30,02;1,81;1,81;0,2,
01.01.2018;81;GENERAL_FOOD;POMIDORY CA?E 400 G SLONECZ.OGROD;5;1,57;7,85;2,05;10,26;2,21;11,07;0,01;23,49;0,48;2,41;0,2,
01.01.2018;5550;PHONES_ADJUSTMENTS;POMPKA HEYAH 5 ZL;9;3,85;34,65;4,07;36,63;5;45;0,05;5,41;0,22;1,98;0,2,,,
01.01.2018;14234;PHONES_ADJUSTMENTS;POMPKA ORANGE 5 ZL;58;3,87;224,46;4,07;236,06;5;290;0,32;4,91;0,2;11,6;0,12,,,
01.01.2018;7361;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;POMPKA PLAY DOLADOWANIE;44;3,87;170,28;4,07;179,08;5;220;0,25;4,91;0,2;8,8;0,9,,,
01.01.2018;14233;PHONES_ADJUSTMENTS;POMPKA SIMPLUS 5 ZL;511;3,85;1967,35;4,07;2079,77;5;2555;2,86;5,41;0,22;112,42;1,16,,,
01.01.2018;5349;CHIPS_FLAKES;POP CORN 95 G;2;1,47;2,94;1,9;3,8;1,99;3,98;0;22,63;0,43;0,86;0,1,,
01.01.2018;18309;COFFEE TEA;POP CORN SOLONY 90 G;1;1,2;1,2;1,9;1,9;1,99;1,99;0;36,84;0,7;0,7;0,1,,
01.01.2018;2863;GENERAL;POPCORN  SOLONY 90 G HELIO;4;1,55;6,2;2,22;8,88;2,33;9,32;0,01;30,18;0,67;2,68;0,3,
01.01.2018;3187;COFFEE TEA;POPCORN OK 90G DO MIKROFALI;12;1,01;12,14;1,48;17,76;1,55;18,6;0,02;31,64;0,47;5,62;0,6,
01.01.2018;7890;ICE_CREAMS_FROZEN;PORCJA ROSO?OWA MROZONA LUZ;1,28;2,38;3,05;3,32;4,25;3,49;4,47;0,01;28,24;0,94;1,2;0,1
01.01.2018;10072;GENERAL_FOOD;POSYPKA KOLOR;1;0,86;0,86;1,21;1,21;1,49;1,49;0;28,93;0,35;0,35;0,,,
01.01.2018;15609;GENERAL_FOOD;POWIDLA SLIWKA SLON.OGROD 290G;16;2,22;35,52;3,69;59,04;3,99;63,84;0,07;39,84;1,47;23,52;0,24,
01.01.2018;11960;GENERAL_FOOD;POWIDLA STOVIT 240 G;1;2,09;2,09;2,99;2,99;3,23;3,23;0;30,1;0,9;0,9;0,1,,
01.01.2018;19056;CHIPS_FLAKES;PRAZYNKI SPOKO 60 G;4;1,11;4,44;1,57;6,28;1,7;6,8;0,01;29,3;0,46;1,84;0,2,
01.01.2018;17421;CHIPS_FLAKES;PRAZYNKI SPOKO 60 G;4;1,14;4,56;1,63;6,5;1,76;7,02;0,01;29,85;0,49;1,94;0,2,
01.01.2018;8565;GENERAL;PRECELKI DJ 150 GQ;4;1,26;5,04;1,83;7,32;2,25;9;0,01;31,15;0,57;2,28;0,2,,
01.01.2018;7925;SWEETS;PRECLE 130 G;2;2,6;5,2;3,16;6,32;3,89;7,78;0,01;17,72;0,56;1,12;0,1,
01.01.2018;7868;SWEETS;PRECLE SOLONE KLASYCZNE 125 G;1;2;2;1,43;1,43;1,76;1,76;0;-39,86;-0,57;-0,57;-0,1,,,,
01.01.2018;5914;SWEETS;PREZERWATYWA;1;2,8;2,8;3,88;3,88;4,19;4,19;0;27,84;1,08;1,08;0,1,,
01.01.2018;5910;SWEETS;PREZERWATYWA 3 SZT;4;2,8;11,2;3,88;15,52;4,19;16,76;0,02;27,84;1,08;4,32;0,4,
01.01.2018;5562;SWEETS;PREZERWATYWY;1;2,8;2,8;3,88;3,88;4,19;4,19;0;27,84;1,08;1,08;0,1,,
01.01.2018;1148;COFFEE TEA;PRIMA 100 G MIELONA;16;2,4;38,4;3,07;49,12;3,78;60,48;0,07;21,82;0,67;10,72;0,11,
01.01.2018;87;COFFEE TEA;PRIMA 250G NIEBIESKA;28;5,52;154,56;6,15;172,25;7,56;211,75;0,24;10,27;0,63;17,69;0,18,
01.01.2018;186;COFFEE TEA;PRIMA 500G NIEBIESKA;1;10,39;10,39;13;13;15,99;15,99;0,02;20,08;2,61;2,61;0,3,,,
01.01.2018;2236;SWEETS;PRINCE POLO ORZECH 35 G;14;0,79;11,06;1,12;15,68;1,38;19,32;0,02;29,46;0,33;4,62;0,5,
01.01.2018;19353;SWEETS;PRINCE POLO XXL MLECZNE;19;0,92;17,48;1,5;28,5;1,85;35,15;0,04;38,67;0,58;11,02;0,11,
01.01.2018;6924;SWEETS;PRINCE POLO XXL ORZECHOWE 50G;13;0,81;10,53;1,5;19,5;1,85;24,05;0,03;46;0,69;8,97;0,9,,
01.01.2018;18579;SWEETS;PRINCESA ZEBRA37 G;77;0,62;47,74;0,8;61,6;0,99;76,23;0,09;22,5;0,18;13,86;0,14,
01.01.2018;1845;SWEETS;PRINCESSA 34G MLECZNA;11;0,59;6,49;1,05;11,55;1,29;14,19;0,02;43,81;0,46;5,06;0,5,
01.01.2018;5694;SWEETS;PRINCESSA CHERRY 33 G;13;0,77;10,01;1,37;17,81;1,69;21,97;0,02;43,8;0,6;7,8;0,8,
01.01.2018;665;SWEETS;PRINCESSA ORZECH MAXI;23;0,81;18,63;1,21;27,83;1,49;34,27;0,04;33,06;0,4;9,2;0,1,
01.01.2018;446;CANNED_PATE;PROFI PASZTET DROB.FIRMOWY 131G;18;1,2;21,6;1,8;32,4;1,89;34,02;0,04;33,33;0,6;10,8;0,11,
01.01.2018;442;CANNED_PATE;PROFI PASZTET Z PAPRYKA 131G;19;1,2;22,8;1,8;34,2;1,89;35,91;0,04;33,33;0,6;11,4;0,12,
01.01.2018;2753;CANNED_PATE;PROFI PASZTET Z POMIDOREM 131G;22;1,2;26,4;1,8;39,6;1,89;41,58;0,05;33,33;0,6;13,2;0,14,
01.01.2018;12000;CANNED_PATE;PROFI SZYNKA MIELONA 110G;6;1,74;10,44;2,47;14,82;2,59;15,54;0,02;29,55;0,73;4,38;0,5,
01.01.2018;4174;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PROSZEK D/PIECZ.CYKORIA 18G;6;0,26;1,56;0,4;2,4;0,49;2,94;0;35;0,14;0,84;0,1,,,
01.01.2018;11494;OILS;PRYMAT CURRY;4;0,99;3,96;1,13;4,52;1,39;5,56;0,01;12,39;0,14;0,56;0,1,
01.01.2018;6339;SPICES;PRYMAT CYNAMON MIELONY 15G;2;1;2;1,37;2,74;1,69;3,38;0;27,01;0,37;0,74;0,1,,,,
01.01.2018;7220;SPICES;PRYMAT CZABER 10 G;2;0,99;1,98;1,32;2,64;1,43;2,86;0;25;0,33;0,66;0,1,,,
01.01.2018;15061;SPICES;PRYMAT GOZDZIKI 10G;1;0,91;0,91;1,26;1,26;1,55;1,55;0;27,78;0,35;0,35;0,,,
01.01.2018;7474;SPICES;PRYMAT GRILL PIKANTNT 20G;3;0,9;2,7;1,29;3,87;1,39;4,17;0;30,23;0,39;1,17;0,1,,
01.01.2018;5352;SPICES;PRYMAT KEBAB-GYROS 30G;4;0,89;3,56;1,29;5,16;1,39;5,56;0,01;31,01;0,4;1,6;0,2,
01.01.2018;14446;SPICES;PRYMAT KOPEREK SUSZONY;2;0,72;1,44;1,19;2,38;1,29;2,58;0;39,5;0,47;0,94;0,1,,
01.01.2018;14385;SPICES;PRYMAT OREGANO CALE 10 G;4;0,91;3,64;1,37;5,48;1,69;6,76;0,01;33,58;0,46;1,84;0,2,
01.01.2018;4429;SPICES;PRYMAT PIEPRZ CZAR.ZIARNO 15G;5;0,85;4,25;1,13;5,65;1,39;6,95;0,01;24,78;0,28;1,4;0,1,
01.01.2018;5150;SPICES;PRYMAT PIEPRZ ZIOLOWY MIELONY 20 G;1;0,92;0,92;1,38;1,38;1,49;1,49;0;33,33;0,46;0,46;0,,,
01.01.2018;14178;SPICES;PRYMAT PIETRUSZKA NATKA;3;0,72;2,16;1,29;3,87;1,39;4,17;0;44,19;0,57;1,71;0,2,,
01.01.2018;16500;SPICES;PRYMAT PRZYP.DO KURCZAKA;3;0,62;1,86;1,29;3,87;1,39;4,17;0;51,94;0,67;2,01;0,2,,
01.01.2018;8523;SPICES;PRYMAT PRZYPRAWA DO GRZANCA 40G;1;0,99;0,99;1,45;1,45;1,57;1,57;0;31,72;0,46;0,46;0,,,
01.01.2018;8628;SPICES;PRYMAT PRZYPRAWA DO KARKOWKI;1;1;1;1,5;1,5;1,62;1,62;0;33,33;0,5;0,5;0,1,,,,
01.01.2018;7475;SPICES;PRYMAT PRZYPRAWA DO MI?SA MIELONEGO 20G;1;0,9;0,9;1,29;1,29;1,39;1,39;0;30,23;0,39;0,39;0,,,
01.01.2018;3252;CHIPS_FLAKES;PRYMAT PRZYPRAWA DO OGORKOW KWASZON 40 G;1;1,59;1,59;2,12;2,12;2,29;2,29;0;25;0,53;0,53;0,1,,,
01.01.2018;767;SPICES;PRZYPR.DO ZUP 210G WINIARY;2;1,62;3,24;2,21;4,42;2,39;4,78;0,01;26,7;0,59;1,18;0,1,
01.01.2018;4861;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PRZYPR.WARZYWKO 200G;2;1,72;3,44;2,4;4,8;2,59;5,18;0,01;28,33;0,68;1,36;0,1,
01.01.2018;8351;GENERAL;PRZYPRAWA DO DROBIU 20 G;1;2,08;2,08;2,77;2,77;2,99;2,99;0;24,91;0,69;0,69;0,1,,
01.01.2018;16826;GENERAL_FOOD;PRZYPRAWA DO MIESA MIELONEGO CYKORIA;1;0,77;0,77;1,1;1,1;1,19;1,19;0;30;0,33;0,33;0,,,,
01.01.2018;7476;SPICES;PRZYPRAWA DO PIZZY GALEO 12GR;5;0,8;4;1,15;5,75;1,24;6,2;0,01;30,43;0,35;1,75;0,2,,
01.01.2018;8352;GENERAL;PRZYPRAWA DO ROSOLU;1;2,08;2,08;2,77;2,77;2,99;2,99;0;24,91;0,69;0,69;0,1,,
01.01.2018;4707;SPICES;PRZYPRAWA DO RYB CYKORIA 40 G;5;0,82;4,1;0,99;4,96;1,07;5,36;0,01;17,34;0,17;0,86;0,1,
01.01.2018;8353;GENERAL;PRZYPRAWA POMID+CZOSNKOWA Z CZARNU 50 G;3;3,38;10,14;3,71;11,13;4,01;12,03;0,01;8,89;0,33;0,99;0,1,
01.01.2018;19176;DAIRY_CHESSE;PUDING 4X125GR WANILIA+CZEKOL;1;2,71;2,71;3,51;3,51;3,79;3,79;0;22,79;0,8;0,8;0,1,,
01.01.2018;12243;GENERAL_FOOD;PUDL GOLABKI W POMID 500 G;3;5,29;15,87;6,66;19,98;6,99;20,97;0,02;20,57;1,37;4,11;0,4,
01.01.2018;173;CANNED_PATE;PUDL GROSZEK KONSERWOWY 400G;9;1,69;15,21;2,77;24,93;2,99;26,91;0,03;38,99;1,08;9,72;0,1,
01.01.2018;630;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KETCHUP LAGODNY 480 G;7;3,43;24,01;4,62;32,34;4,99;34,93;0,04;25,76;1,19;8,33;0,9,
01.01.2018;629;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KETCHUP PIKANTNY 480G;6;2,96;17,76;4,62;27,72;4,99;29,94;0,03;35,93;1,66;9,96;0,1,
01.01.2018;149;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KONCENTRAT 30%SLOIK 200G;25;2,27;56,85;3,32;83;3,59;89,75;0,1;31,51;1,05;26,15;0,27,,
01.01.2018;237;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KONCENTRAT.POMIDOROWY 70G PUSZKA;12;1,44;17,28;1,84;22,08;1,99;23,88;0,03;21,74;0,4;4,8;0,5,
01.01.2018;1532;GENERAL_FOOD;PUDL KUKURYDZA 400G PUSZKA;8;2,13;17,04;3,47;27,76;3,75;30;0,03;38,62;1,34;10,72;0,11,,
01.01.2018;4258;DRINK_JUICE;PUDL SOK POMIDOROWY 1L;2;4,34;8,68;5,7;11,4;5,99;11,98;0,01;23,86;1,36;2,72;0,3,
01.01.2018;5104;DRINK_JUICE;PUDL SOK POMIDOROWY 300 G;32;1,7;54,26;2,56;81,92;2,69;86,08;0,1;33,76;0,86;27,66;0,29,
01.01.2018;7992;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL SOS BOLONSKI 450 G;1;4,64;4,64;6,47;6,47;6,99;6,99;0,01;28,28;1,83;1,83;0,2,
01.01.2018;8888;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL SOS D/SPAGH.PO BOLONSKU 500G;1;4,27;4,27;5,85;5,85;6,32;6,32;0,01;27,01;1,58;1,58;0,2,
01.01.2018;7905;CHEWING_GUM_LOLIPOPS;PUDROWE ZEGARKI;11;0,5;5,5;0,72;7,92;0,89;9,79;0,01;30,56;0,22;2,42;0,3,
01.01.2018;8668;BREAD;PYZY DRO?D?OWE 320GR GRZESKOWIAK;12;2,19;26,28;2,76;33,12;2,98;35,76;0,04;20,65;0,57;6,84;0,7,
01.01.2018;1483;GENERAL_FOOD;PYZY KLUSKI NA PARZE;2;2,38;4,76;2,95;5,9;3,1;6,2;0,01;19,32;0,57;1,14;0,1,
01.01.2018;9285;GENERAL_FOOD;PYZY WIEJSAKIE DOLCZEWSKI;38;2,9;110,2;3,6;136,74;3,78;143,72;0,16;19,41;0,7;26,54;0,27,
01.01.2018;14039;ICE_CREAMS_FROZEN;PYZZY Z MIESEM 450 G;3;4,44;13,32;5,7;17,1;5,99;17,97;0,02;22,11;1,26;3,78;0,4,
01.01.2018;3322;SWEETS;RAFFAELLO 150G;3;7,59;22,77;10,56;31,68;12,99;38,97;0,04;28,13;2,97;8,91;0,9,
01.01.2018;19269;SOCKS_THIGHTS;RAJSTOPY  LADY GLAMOUR_ CZARNE R.2;1;2,6;2,6;3,72;3,72;4,58;4,58;0,01;30,11;1,12;1,12;0,1,
01.01.2018;16671;SOCKS_THIGHTS;RAJSTOPY 15 DEN INEZ;3;3,15;9,45;4,5;13,5;5,54;16,62;0,02;30;1,35;4,05;0,4,,
01.01.2018;16668;SOCKS_THIGHTS;RAJSTOPY 15 DEN INEZ;1;3,15;3,15;4,5;4,5;5,54;5,54;0,01;30;1,35;1,35;0,1,,
01.01.2018;16653;SOCKS_THIGHTS;RAJSTOPY 15 DEN INEZ;2;3,15;6,3;4,5;9;5,54;11,08;0,01;30;1,35;2,7;0,3,,,
01.01.2018;11255;SOCKS_THIGHTS;RAJSTOPY 20 DEN  XXL;3;2,16;6,48;3,24;9,72;3,99;11,97;0,01;33,33;1,08;3,24;0,3,
01.01.2018;11253;SOCKS_THIGHTS;RAJSTOPY 20 DEN L;4;1,74;6,96;2,72;10,88;3,35;13,4;0,02;36,03;0,98;3,92;0,4,
01.01.2018;11254;SOCKS_THIGHTS;RAJSTOPY 20 DEN XL;2;1,91;3,82;3,13;6,26;3,85;7,7;0,01;38,98;1,22;2,44;0,3,
01.01.2018;5782;SOCKS_THIGHTS;RAJSTOPY 40 DEN;3;5;15;6,7;20,1;8,24;24,72;0,03;25,37;1,7;5,1;0,5,,,
01.01.2018;16794;SOCKS_THIGHTS;RAJSTOPY 60 DEN;2;5,5;11;7,86;15,72;9,67;19,34;0,02;30,03;2,36;4,72;0,5,,
01.01.2018;158;CHEMISTRY;RECZNIK PAPIER SZAST PRAST;10;2,13;21,3;2,67;26,7;3,29;32,87;0,04;20,22;0,54;5,4;0,6,
01.01.2018;9564;CHEMISTRY;RECZNIK PAPIER.MEA 2WARSTWY;9;1,61;14,49;1,89;17,03;2,33;20,95;0,02;14,91;0,28;2,54;0,3,
01.01.2018;4583;CHEMISTRY;RECZNIK PAPIEROWY REGINA NAJDUZSZY 2X;3;5,57;16,71;7,31;21,93;8,99;26,97;0,03;23,8;1,74;5,22;0,5,
01.01.2018;7727;CHEMISTRY;REKAW DO PIECZENIA 3 M;1;1,39;1,39;2,11;2,11;2,59;2,59;0;34,12;0,72;0,72;0,1,,
01.01.2018;8238;CHEMISTRY;REKAWICE JEDNORAZOWE;14;0,12;1,68;0,28;3,92;0,35;4,9;0,01;57,14;0,16;2,24;0,2,
01.01.2018;14139;CHEMISTRY;REKAWICE JEDNORAZOWE;32;0,18;5,76;0,32;10,24;0,35;11,2;0,01;43,75;0,14;4,48;0,5,
01.01.2018;4985;OCCASIONAL;REKLAMOWKA  JEDNORAZOWA;315;0,05;16,38;0,2;63;0,25;78,75;0,09;74;0,15;46,62;0,48,,,
01.01.2018;1165;CHEMISTRY;REKLAMOWKA Z UCHWYTEM;71;0,3;21,3;0,44;31,2;0,54;38,15;0,04;31,73;0,14;9,9;0,1,
01.01.2018;4696;CHEMISTRY;REX 300 G 3*SWIEZOSC;1;1,99;1,99;2,67;2,67;3,29;3,29;0;25,47;0,68;0,68;0,1,,
01.01.2018;7686;GENERAL_FOOD;RODZYNKI 100G KRESTO;5;1,46;7,3;1,88;9,39;2,03;10,16;0,01;22,26;0,42;2,09;0,2,
01.01.2018;8526;SPICES;RODZYNKI 100GR SULTANSKIE HELIO;2;1,49;2,98;2,43;4,86;2,99;5,98;0,01;38,68;0,94;1,88;0,2,
01.01.2018;1204;SWEETS;ROGAL 7 DAYS BORSETO JAB+CYN;4;1,13;4,52;1,65;6,58;2,02;8,09;0,01;31,31;0,52;2,06;0,2,
01.01.2018;3659;SWEETS;ROGAL 7 DAYS ORZECH KAKAO;8;1,3;10,4;1,34;10,68;1,65;13,16;0,01;2,62;0,04;0,28;0,,
01.01.2018;905;SWEETS;ROGAL CHIPICAO 65G;6;1,36;8,16;1,78;10,68;2,19;13,14;0,01;23,6;0,42;2,52;0,3,
01.01.2018;5997;CANNED_PATE;ROLNIK SELER WYBORNY 370G;2;2,19;4,38;3,05;6,1;3,29;6,58;0,01;28,2;0,86;1,72;0,2,
01.01.2018;8638;VEGETABLES;ROSZPONKA 100 G;1;3;3;2;2;2,1;2,1;0;-50;-1;-1;-0,1,,,,,,,,,
01.01.2018;8639;VEGETABLES;RUCOLA 100 G;2;2,72;5,44;3,61;7,22;3,79;7,58;0,01;24,65;0,89;1,78;0,2,
01.01.2018;2242;VODKA_ALCOHOL;RUM GOLD 0_2;1;8,55;8,55;10,56;10,56;12,99;12,99;0,01;19,03;2,01;2,01;0,2,
01.01.2018;1553;COOKIES_BULK;RURKA NADZIEWANA LUZ;1,32;10,97;14,43;16,26;21,38;20;26,3;0,03;32,51;5,29;6,95;0,7,
01.01.2018;15419;COOKIES_BULK;RURKA WAFLOWA SUCHA LUZ;0,31;12,89;3,93;18,43;5,62;22,69;6,92;0,01;30,07;5,54;1,69;0,2
01.01.2018;6836;GROATS_RICE_PASTA;RYZ BRAZOWY 4*100G SARITA;4;1,66;6,64;2,28;9,12;2,39;9,56;0,01;27,19;0,62;2,48;0,3,
01.01.2018;8055;CHEWING_GUM_LOLIPOPS;RYZ PRWPAROWANY 90 G;10;1,48;14,83;2,17;21,68;2,28;22,79;0,03;31,6;0,69;6,85;0,7,
01.01.2018;5378;GROATS_RICE_PASTA;RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR;4;1,4;5,6;2,28;9,12;2,39;9,56;0,01;38,6;0,88;3,52;0,4,
01.01.2018;6154;GROATS_RICE_PASTA;RYZ SARITA BIALY PARABOILED 4x100G KAR.;3;1,66;4,98;2,85;8,55;2,99;8,97;0,01;41,75;1,19;3,57;0,4,
01.01.2018;666;GROATS_RICE_PASTA;RYZ SONKO  4X100G;24;1,8;43,2;2,85;68,4;2,99;71,76;0,08;36,84;1,05;25,2;0,26,
01.01.2018;3947;GROATS_RICE_PASTA;RYZ SONKO 4X100 PARABOLICZNY;4;2,32;9,28;3,71;14,84;3,9;15,6;0,02;37,47;1,39;5,56;0,6,
01.01.2018;3096;BREAD;S BABKI 0_35KG;1;6,5;6,5;7,93;7,93;8,56;8,56;0,01;18,03;1,43;1,43;0,1,
01.01.2018;18511;BREAD;S BULKA SOJOWA;278;0,58;161,24;0,81;225,18;0,85;236,3;0,26;28,4;0,23;63,94;0,66,
01.01.2018;8661;BREAD;S CHLEB KROJONY 0_6KG;8;2,23;17,84;2,82;22,58;2,97;23,72;0,03;20,99;0,59;4,74;0,5,
01.01.2018;6215;BREAD;S CHLEB KROJONY 1KG;4;3,56;14,24;4,24;16,96;4,45;17,8;0,02;16,04;0,68;2,72;0,3,
01.01.2018;8860;BREAD;S CHLEB PSZENNY 0_25KG;78;2,43;189,45;2,85;222,35;2,99;233,59;0,26;14,8;0,42;32,9;0,34,
01.01.2018;2615;BREAD;S CHLEB ZIARNISTY 0_3;18,5;1,65;30,53;2,12;39,25;2,23;41,23;0,05;22,22;0,47;8,72;0,9
01.01.2018;8739;BREAD;S CHLEB ZIARNISTY 0_6;21;2,98;62,58;3,62;76,02;3,8;79,8;0,09;17,68;0,64;13,44;0,14,
01.01.2018;10648;BREAD;S CHLEB ZIARNISTY KROJONY 0_3;87;1,73;150,51;2,33;202,65;2,45;212,91;0,24;25,73;0,6;52,14;0,54,
01.01.2018;11989;BREAD;S CIASTKA KRUCHPLACEK DROZDZOWY;14;15,44;216,13;19,38;271,31;20,93;293;0,33;20,34;3,94;55,18;0,57,,
01.01.2018;9412;BREAD;S JABLECZ/MURZYN/JOGURTOWY;1;8;8;10;10;10,8;10,8;0,01;20;2;2;0,2,,,,,,,,
01.01.2018;9110;GENERAL_FOOD;S SERNIK;5;9,5;47,5;11,88;59,4;12,83;64,15;0,07;20,03;2,38;11,9;0,12,
01.01.2018;18119;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;SALATKA SLONECZNY OGROD  460 G;3;1,73;5,19;2,46;7,38;2,66;7,98;0,01;29,67;0,73;2,19;0,2,
01.01.2018;6027;FISH;SALSA/RYBA DORSZOWATA Z WARZYWAMI KG;2,27;17,4;39,4;16,78;38,01;17,63;39,93;0,04;-3,66;-0,61;-1,39;-0,1
01.01.2018;8076;FISH;SARDYNKA W POMID 110 G;1;2,38;2,38;3,72;3,72;3,91;3,91;0;36,02;1,34;1,34;0,1,,
01.01.2018;3472;SWEETS;SCHWEPPES TONIC 1_5 L;2;3,25;6,5;4,71;9,42;5,79;11,58;0,01;31;1,46;2,92;0,3,,
01.01.2018;7729;CHEMISTRY;SCIERKA UNIWERSALNA 5 SZT;3;2,06;6,18;2,92;8,76;3,59;10,77;0,01;29,45;0,86;2,58;0,3,
01.01.2018;8525;SWEETS;SEKACZ KAKAOWY WIS?A 24 G;24;0,53;12,72;0,81;19,44;1;24;0,03;34,57;0,28;6,72;0,7,,,
01.01.2018;1170;DAIRY_CHESSE;SER BRIE TUREK NATURALNY 125G;4;3,49;13,96;4,75;19;4,99;19,96;0,02;26,53;1,26;5,04;0,5,,
01.01.2018;3150;DAIRY_CHESSE;SER CAMEMBERT TUREK NATURALNY 120 G;4;3,49;13,96;4,75;19;4,99;19,96;0,02;26,53;1,26;5,04;0,5,,
